idx ax ay az gx gy gz
3161 2076 2048 2564 3 34 59
3162 2076 2048 2568 5 34 58
3163 2072 2048 2564 4 35 59
3164 2072 2048 2564 6 33 59
3165 2072 2048 2568 7 33 58
3166 2072 2048 2568 5 32 58
3167 2072 2048 2564 4 34 57
3168 2072 2048 2564 4 33 57
3169 2072 2048 2564 6 33 59
3170 2072 2048 2568 4 34 59
3171 2072 2048 2564 4 34 57
3172 2072 2048 2568 4 34 57
3173 2072 2048 2564 6 34 56
3174 2072 2048 2564 5 32 56
3175 2072 2052 2564 6 34 57
3176 2072 2048 2564 5 36 58
3177 2072 2052 2568 5 33 57
3178 2072 2048 2564 6 32 60
3179 2072 2048 2564 7 34 59
3180 2072 2048 2564 4 32 57
3181 2072 2048 2564 6 33 58
3182 2076 2048 2564 6 35 60
3183 2076 2048 2564 5 35 58
3184 2076 2048 2564 6 33 58
3185 2076 2048 2564 5 33 57
3186 2072 2048 2564 6 34 57
3187 2076 2048 2564 4 35 58
3188 2072 2048 2564 6 32 58
3189 2076 2048 2564 7 33 59
3190 2076 2048 2568 5 33 56
3191 2076 2048 2568 5 34 55
3192 2072 2048 2568 4 36 56
3193 2076 2048 2564 6 33 57
3194 2076 2048 2568 7 34 57
3195 2072 2048 2568 5 34 58
3196 2072 2048 2564 6 34 57
3197 2072 2048 2564 7 35 58
3198 2072 2048 2568 3 35 57
3199 2072 2048 2568 6 33 58
3200 2072 2048 2564 5 33 57
3201 2072 2048 2564 4 36 59
3202 2072 2048 2564 5 34 57
3203 2072 2048 2564 7 34 57
3204 2072 2048 2568 7 34 59
3205 2072 2048 2568 4 32 59
3206 2076 2044 2568 5 34 57
3207 2076 2048 2564 4 34 57
3208 2076 2048 2568 4 36 56
3209 2076 2044 2568 5 35 58
3210 2076 2044 2568 5 32 58
3211 2076 2048 2568 4 33 58
3212 2076 2044 2568 6 34 58
3213 2076 2044 2568 7 36 58
3214 2076 2044 2568 5 36 58
3215 2072 2048 2564 5 32 56
3216 2072 2044 2564 5 33 56
3217 2072 2044 2564 5 33 57
3218 2072 2048 2568 5 32 58
3219 2072 2048 2568 6 34 57
3220 2072 2048 2564 5 34 55
3221 2072 2048 2564 5 34 58
3222 2072 2048 2564 5 32 57
3223 2072 2048 2564 8 33 58
3224 2072 2048 2564 8 35 57
3225 2072 2048 2564 6 34 58
3226 2072 2048 2564 6 33 57
3227 2072 2048 2564 4 33 59
3228 2072 2048 2564 6 37 58
3229 2072 2048 2564 5 33 57
3230 2072 2048 2564 6 34 57
3231 2072 2048 2564 5 36 57
3232 2072 2048 2564 5 36 59
3233 2072 2048 2564 5 35 58
3234 2072 2048 2564 6 34 58
3235 2072 2048 2564 4 33 57
3236 2072 2048 2564 5 34 58
3237 2072 2048 2564 5 34 58
3238 2072 2048 2564 4 33 58
3239 2072 2048 2564 8 33 57
3240 2072 2048 2564 5 32 57
3241 2072 2048 2564 4 33 57
3242 2072 2048 2568 4 34 57
3243 2072 2048 2568 6 33 58
3244 2072 2048 2568 6 33 58
3245 2072 2048 2568 6 35 58
3246 2072 2048 2568 6 33 57
3247 2076 2044 2568 4 33 58
3248 2072 2048 2568 7 34 57
3249 2072 2048 2568 7 34 59
3250 2072 2048 2568 5 34 61
3251 2072 2048 2564 6 35 57
3252 2072 2048 2564 5 35 57
3253 2072 2048 2564 3 36 57
3254 2072 2048 2564 5 34 58
3255 2072 2048 2564 5 33 56
3256 2072 2048 2564 4 34 57
3257 2072 2044 2564 4 35 57
3258 2076 2048 2568 5 32 58
3259 2072 2048 2564 6 34 58
3260 2076 2048 2564 5 34 57
3261 2072 2048 2564 5 33 59
3262 2072 2048 2564 4 34 56
3263 2072 2048 2564 4 36 57
3264 2072 2048 2564 6 34 58
3265 2072 2048 2564 7 34 56
3266 2072 2048 2564 5 37 56
3267 2072 2048 2564 5 34 56
3268 2072 2048 2564 4 35 56
3269 2072 2048 2568 3 33 57
3270 2072 2048 2564 4 34 57
3271 2072 2048 2564 6 33 57
3272 2072 2048 2568 7 35 58
3273 2072 2048 2568 4 34 57
3274 2072 2048 2568 6 36 59
3275 2072 2048 2568 4 31 58
3276 2072 2048 2568 7 33 57
3277 2072 2048 2568 4 33 57
3278 2072 2048 2564 6 35 58
3279 2072 2048 2568 5 34 58
3280 2072 2048 2568 5 34 57
3281 2072 2052 2564 5 33 56
3282 2072 2052 2568 5 36 57
3283 2072 2048 2564 7 36 59
3284 2072 2048 2564 4 32 58
3285 2072 2048 2564 5 34 57
3286 2072 2048 2568 7 36 55
3287 2072 2048 2568 7 35 59
3288 2076 2044 2564 4 33 56
3289 2076 2048 2564 7 33 59
3290 2076 2044 2564 4 34 55
3291 2076 2044 2564 5 33 56
3292 2076 2044 2564 5 34 57
3293 2076 2044 2564 5 34 58
3294 2072 2044 2564 6 33 58
3295 2072 2044 2564 5 35 59
3296 2076 2044 2564 6 31 57
3297 2076 2044 2568 4 33 57
3298 2076 2044 2568 6 32 55
3299 2076 2048 2568 8 31 59
3300 2076 2048 2568 5 34 58
3301 2076 2048 2568 6 33 56
3302 2076 2048 2568 6 33 58
3303 2076 2048 2568 4 33 57
3304 2076 2048 2568 2 34 57
3305 2076 2048 2564 4 35 56
3306 2076 2048 2564 5 37 60
3307 2076 2048 2564 6 35 58
3308 2076 2048 2564 6 36 57
3309 2076 2044 2564 6 35 57
3310 2076 2044 2568 5 33 56
3311 2076 2044 2568 6 34 56
3312 2076 2044 2568 7 35 57
3313 2076 2044 2568 5 34 59
3314 2076 2044 2568 6 32 58
3315 2076 2048 2568 5 32 57
3316 2072 2048 2568 7 34 56
3317 2076 2048 2568 5 31 58
3318 2076 2048 2568 4 31 58
3319 2072 2048 2568 6 36 57
3320 2076 2048 2568 6 32 60
3321 2076 2048 2568 7 33 57
3322 2072 2048 2564 5 33 57
3323 2072 2048 2568 6 35 57
3324 2076 2048 2564 4 34 58
3325 2076 2048 2564 6 33 57
3326 2076 2048 2564 4 35 58
3327 2076 2048 2564 4 33 57
3328 2072 2048 2564 5 33 58
3329 2072 2048 2568 5 34 56
3330 2072 2048 2564 5 35 58
3331 2072 2048 2564 4 35 58
3332 2072 2048 2564 6 34 58
3333 2072 2048 2564 5 35 57
3334 2072 2048 2564 4 37 57
3335 2072 2048 2564 4 33 58
3336 2072 2048 2564 3 34 57
3337 2072 2048 2564 6 34 59
3338 2072 2048 2564 5 34 59
3339 2072 2048 2564 5 33 58
3340 2072 2048 2564 4 34 57
3341 2072 2048 2564 6 34 57
3342 2072 2048 2564 5 33 59
3343 2072 2048 2564 7 34 57
3344 2072 2048 2564 7 32 57
3345 2072 2048 2564 6 36 58
3346 2072 2048 2564 5 33 58
3347 2072 2048 2564 5 33 56
3348 2072 2048 2564 6 33 59
3349 2072 2048 2564 5 35 57
3350 2072 2048 2568 4 34 59
3351 2072 2048 2568 5 34 59
3352 2072 2048 2568 7 33 56
3353 2072 2048 2568 5 33 57
3354 2072 2048 2568 5 34 57
3355 2072 2048 2568 5 34 58
3356 2076 2048 2568 5 34 57
3357 2076 2048 2568 5 34 58
3358 2076 2048 2568 5 32 57
3359 2076 2048 2568 6 35 58
3360 2076 2048 2568 4 34 57
3361 2076 2048 2568 5 32 56
3362 2076 2048 2568 7 34 58
3363 2076 2048 2568 4 33 58
3364 2076 2048 2568 4 35 58
3365 2076 2048 2568 6 37 55
3366 2076 2048 2568 3 34 56
3367 2076 2048 2568 5 34 58
3368 2076 2044 2568 7 34 57
3369 2076 2048 2564 4 33 58
3370 2076 2044 2568 6 34 57
3371 2076 2048 2564 3 34 59
3372 2072 2048 2564 6 33 59
3373 2072 2048 2564 5 34 58
3374 2072 2048 2568 5 35 59
3375 2072 2044 2568 5 35 59
3376 2072 2044 2568 5 33 57
3377 2072 2044 2568 5 33 57
3378 2072 2044 2564 3 35 59
3379 2072 2048 2564 5 34 58
3380 2072 2044 2564 5 33 57
3381 2072 2044 2564 7 36 58
3382 2076 2044 2564 5 37 56
3383 2076 2044 2564 5 35 56
3384 2076 2044 2564 5 34 58
3385 2076 2044 2564 6 32 58
3386 2076 2044 2564 4 35 59
3387 2076 2044 2564 6 35 57
3388 2076 2044 2564 5 35 56
3389 2076 2044 2564 6 33 57
3390 2076 2048 2568 5 35 58
3391 2076 2044 2568 7 33 58
3392 2072 2048 2568 4 35 56
3393 2076 2048 2568 5 36 55
3394 2072 2048 2568 5 35 58
3395 2072 2048 2568 5 35 57
3396 2072 2048 2568 5 34 57
3397 2072 2048 2568 4 33 60
3398 2072 2048 2568 6 33 57
3399 2072 2048 2568 7 33 56
3400 2072 2048 2564 5 33 58
3401 2072 2048 2564 5 35 57
3402 2076 2048 2568 6 34 59
3403 2076 2048 2568 3 32 59
3404 2076 2048 2568 4 32 58
3405 2076 2048 2568 4 35 57
3406 2076 2048 2568 5 34 58
3407 2076 2048 2564 7 34 56
3408 2076 2048 2568 5 34 57
3409 2076 2044 2564 6 35 56
3410 2076 2048 2568 5 35 57
3411 2076 2048 2568 4 34 56
3412 2076 2048 2568 7 34 56
3413 2076 2044 2568 5 33 56
3414 2076 2044 2568 4 32 58
3415 2076 2048 2568 6 35 56
3416 2076 2048 2568 6 35 58
3417 2076 2048 2564 5 34 57
3418 2072 2048 2568 4 32 58
3419 2076 2048 2568 6 35 58
3420 2076 2048 2568 5 33 57
3421 2072 2048 2564 6 33 58
3422 2072 2048 2564 7 36 57
3423 2076 2048 2564 6 34 57
3424 2076 2044 2564 5 34 57
3425 2076 2044 2568 4 34 59
3426 2072 2044 2568 5 34 58
3427 2072 2044 2568 6 33 58
3428 2072 2044 2568 5 34 56
3429 2076 2044 2568 6 34 58
3430 2076 2044 2568 5 34 57
3431 2076 2048 2564 5 36 59
3432 2076 2048 2564 4 33 56
3433 2076 2048 2564 5 32 55
3434 2076 2048 2564 5 33 56
3435 2076 2048 2564 6 33 58
3436 2076 2048 2564 7 33 57
3437 2072 2048 2564 5 35 58
3438 2072 2048 2564 6 32 56
3439 2072 2048 2564 5 36 58
3440 2072 2048 2564 6 34 56
3441 2072 2048 2564 6 32 56
3442 2072 2048 2564 8 34 57
3443 2072 2048 2564 4 34 58
3444 2072 2048 2564 7 33 57
3445 2072 2048 2560 5 35 58
3446 2072 2048 2560 5 31 59
3447 2072 2048 2560 6 33 57
3448 2072 2048 2564 8 35 57
3449 2072 2048 2564 5 34 56
3450 2076 2048 2564 4 34 59
3451 2076 2048 2564 6 36 57
3452 2072 2048 2564 5 35 58
3453 2072 2048 2564 6 34 57
3454 2072 2048 2564 6 35 60
3455 2076 2048 2564 6 33 58
3456 2076 2048 2568 6 34 59
3457 2072 2048 2568 4 36 58
3458 2072 2048 2564 4 32 57
3459 2072 2048 2568 3 33 58
3460 2072 2048 2568 4 35 58
3461 2072 2044 2568 7 33 58
3462 2072 2044 2568 7 33 57
3463 2072 2048 2568 5 34 57
3464 2072 2048 2568 4 34 59
3465 2072 2048 2568 7 36 58
3466 2072 2048 2568 5 33 58
3467 2072 2048 2568 6 34 57
3468 2072 2044 2568 4 35 57
3469 2072 2044 2564 6 35 57
3470 2072 2048 2564 7 32 57
3471 2072 2044 2564 6 33 56
3472 2076 2044 2568 5 33 58
3473 2076 2044 2564 7 33 58
3474 2076 2044 2568 5 32 57
3475 2076 2044 2564 6 34 57
3476 2076 2044 2564 4 36 57
3477 2076 2044 2564 4 35 56
3478 2076 2048 2564 4 36 59
3479 2072 2048 2564 6 32 57
3480 2072 2048 2564 6 35 57
3481 2072 2048 2564 5 38 58
3482 2072 2048 2564 5 34 59
3483 2072 2048 2564 3 35 57
3484 2072 2048 2564 5 33 56
3485 2072 2048 2564 5 33 57
3486 2072 2048 2564 6 34 56
3487 2072 2048 2564 5 36 58
3488 2072 2048 2564 7 34 58
3489 2072 2048 2564 4 34 58
3490 2072 2048 2560 4 33 58
3491 2072 2048 2564 5 34 58
3492 2072 2048 2564 7 33 58
3493 2072 2048 2564 7 36 56
3494 2072 2048 2564 3 35 57
3495 2072 2048 2564 6 34 59
3496 2072 2048 2564 7 36 58
3497 2072 2048 2564 4 35 58
3498 2072 2048 2564 6 33 58
3499 2072 2048 2564 6 34 59
3500 2072 2048 2564 8 36 56
3501 2072 2048 2564 7 33 59
3502 2072 2048 2564 5 31 57
3503 2072 2048 2564 7 33 57
3504 2072 2048 2564 6 36 57
3505 2072 2048 2564 6 34 57
3506 2072 2044 2564 4 33 57
3507 2072 2048 2564 6 34 59
3508 2072 2048 2564 7 34 57
3509 2072 2048 2564 5 34 58
3510 2072 2048 2564 3 34 57
3511 2072 2048 2564 5 32 57
3512 2072 2048 2564 7 32 58
3513 2072 2048 2564 4 33 57
3514 2072 2048 2564 8 35 58
3515 2072 2048 2564 5 34 59
3516 2072 2048 2564 8 33 57
3517 2072 2048 2564 6 34 58
3518 2072 2048 2564 6 35 57
3519 2072 2048 2564 5 36 58
3520 2072 2048 2564 7 35 56
3521 2072 2048 2564 6 35 58
3522 2072 2048 2564 4 34 56
3523 2072 2048 2564 5 32 57
3524 2072 2048 2564 5 34 59
3525 2072 2048 2564 5 32 58
3526 2072 2048 2564 6 34 56
3527 2072 2048 2564 5 33 56
3528 2072 2048 2564 6 34 57
3529 2072 2048 2564 5 35 56
3530 2072 2048 2564 6 35 59
3531 2072 2048 2564 5 33 55
3532 2072 2048 2564 5 34 58
3533 2072 2048 2564 6 34 58
3534 2072 2048 2564 6 32 59
3535 2072 2048 2564 5 32 59
3536 2072 2048 2564 5 35 57
3537 2072 2048 2564 4 34 56
3538 2072 2048 2568 4 32 58
3539 2072 2048 2568 6 35 58
3540 2072 2048 2564 6 34 58
3541 2072 2044 2564 4 33 57
3542 2072 2048 2564 7 33 57
3543 2072 2048 2564 7 34 56
3544 2072 2048 2564 5 32 56
3545 2072 2048 2564 3 34 59
3546 2072 2048 2564 4 34 57
3547 2072 2048 2564 6 33 58
3548 2072 2048 2564 7 33 60
3549 2072 2048 2564 6 34 58
3550 2072 2048 2564 6 35 57
3551 2072 2048 2564 4 35 57
3552 2072 2048 2564 5 33 57
3553 2076 2048 2564 5 34 57
3554 2072 2048 2564 5 33 57
3555 2076 2048 2564 6 34 58
3556 2072 2048 2564 3 34 57
3557 2072 2048 2564 6 34 58
3558 2072 2048 2564 5 36 59
3559 2072 2048 2564 5 34 57
3560 2072 2048 2564 6 34 57
3561 2072 2048 2564 5 35 59
3562 2072 2048 2564 6 33 58
3563 2076 2048 2564 6 32 57
3564 2076 2048 2564 4 32 57
3565 2072 2048 2564 7 33 58
3566 2072 2048 2564 6 33 60
3567 2072 2048 2564 6 34 59
3568 2072 2048 2568 5 32 59
3569 2072 2048 2568 5 35 59
3570 2072 2048 2568 5 34 58
3571 2072 2048 2564 5 33 58
3572 2072 2048 2564 4 33 57
3573 2072 2048 2564 6 34 57
3574 2072 2048 2564 5 34 57
3575 2072 2048 2564 5 33 56
3576 2072 2048 2564 4 34 58
3577 2072 2048 2564 6 33 58
3578 2072 2048 2564 5 34 58
3579 2072 2048 2564 6 35 58
3580 2072 2048 2564 3 33 59
3581 2072 2048 2564 5 37 58
3582 2072 2048 2564 6 34 57
3583 2072 2048 2564 3 32 57
3584 2072 2048 2564 6 34 57
3585 2072 2048 2564 5 36 57
3586 2072 2048 2564 4 34 59
3587 2072 2052 2564 5 36 59
3588 2072 2052 2564 4 32 56
3589 2072 2052 2564 5 35 57
3590 2072 2052 2564 5 33 57
3591 2072 2052 2564 5 34 58
3592 2076 2048 2564 5 34 57
3593 2076 2048 2564 6 33 58
3594 2072 2048 2564 5 33 58
3595 2076 2048 2564 4 33 57
3596 2072 2048 2564 4 33 58
3597 2072 2048 2564 6 34 58
3598 2072 2048 2564 5 33 57
3599 2076 2048 2564 6 35 59
3600 2072 2048 2564 5 34 57
3601 2072 2048 2564 6 34 57
3602 2076 2048 2564 5 32 57
3603 2072 2048 2564 5 34 59
3604 2076 2048 2564 7 35 57
3605 2076 2048 2564 5 34 57
3606 2072 2048 2564 4 31 57
3607 2072 2048 2564 4 34 57
3608 2072 2048 2564 6 35 58
3609 2072 2048 2564 5 32 57
3610 2072 2048 2564 4 33 58
3611 2072 2048 2568 6 34 55
3612 2072 2048 2564 4 34 58
3613 2072 2048 2568 3 35 59
3614 2072 2048 2564 5 34 58
3615 2072 2048 2564 5 33 58
3616 2072 2048 2564 6 34 58
3617 2072 2048 2564 6 34 59
3618 2072 2048 2564 4 32 57
3619 2072 2048 2564 5 34 59
3620 2072 2048 2564 5 34 58
3621 2072 2048 2564 5 35 58
3622 2072 2048 2568 4 36 58
3623 2072 2048 2568 5 35 59
3624 2072 2048 2568 4 35 58
3625 2072 2048 2568 4 33 57
3626 2072 2048 2568 6 36 57
3627 2072 2048 2564 6 33 57
3628 2072 2048 2564 6 36 57
3629 2072 2048 2564 6 33 56
3630 2072 2048 2564 6 34 56
3631 2072 2048 2564 5 35 57
3632 2072 2048 2564 5 34 58
3633 2072 2048 2564 6 32 58
3634 2072 2048 2564 6 33 57
3635 2072 2048 2564 6 34 57
3636 2072 2048 2568 5 34 58
3637 2072 2048 2564 6 34 58
3638 2072 2048 2564 6 34 57
3639 2072 2048 2568 6 35 57
3640 2072 2048 2568 4 33 59
3641 2072 2044 2568 5 34 58
3642 2072 2044 2568 6 33 58
3643 2072 2048 2568 6 34 57
3644 2072 2048 2564 6 33 58
3645 2072 2048 2564 5 36 58
3646 2072 2048 2564 3 34 59
3647 2072 2048 2564 6 34 56
3648 2072 2048 2564 6 32 57
3649 2072 2048 2564 5 35 57
3650 2072 2048 2564 6 32 59
3651 2072 2048 2564 4 34 57
3652 2072 2048 2564 4 35 58
3653 2072 2048 2564 6 35 57
3654 2072 2048 2564 5 34 57
3655 2072 2048 2564 5 35 59
3656 2072 2048 2564 5 30 58
3657 2072 2048 2568 5 34 55
3658 2072 2048 2568 6 36 55
3659 2072 2048 2568 6 34 57
3660 2072 2048 2568 5 33 56
3661 2072 2048 2568 5 33 58
3662 2072 2048 2568 6 33 58
3663 2072 2048 2568 5 34 57
3664 2072 2048 2568 6 31 57
3665 2072 2048 2568 3 36 57
3666 2072 2048 2568 5 34 58
3667 2072 2048 2568 6 34 59
3668 2072 2048 2568 8 32 56
3669 2072 2048 2568 6 33 57
3670 2072 2048 2568 6 34 57
3671 2072 2048 2564 6 36 56
3672 2072 2048 2564 5 34 58
3673 2072 2048 2564 5 34 57
3674 2072 2048 2564 4 34 59
3675 2076 2048 2564 5 33 57
3676 2072 2048 2564 7 33 58
3677 2072 2048 2564 6 33 57
3678 2072 2048 2564 4 36 57
3679 2072 2048 2564 6 34 58
3680 2072 2048 2564 4 35 57
3681 2072 2044 2564 5 33 58
3682 2072 2044 2564 6 34 57
3683 2072 2044 2564 4 35 57
3684 2072 2044 2564 6 34 58
3685 2072 2044 2564 6 34 57
3686 2072 2044 2564 4 35 59
3687 2072 2044 2564 5 36 58
3688 2072 2044 2564 5 32 57
3689 2072 2044 2564 4 33 59
3690 2072 2044 2564 4 33 58
3691 2072 2044 2564 4 33 57
3692 2072 2044 2564 5 34 57
3693 2072 2044 2564 4 33 57
3694 2072 2044 2564 6 35 57
3695 2072 2044 2564 7 33 57
3696 2072 2044 2564 4 35 58
3697 2072 2048 2564 4 36 57
3698 2072 2048 2564 5 33 56
3699 2072 2048 2568 4 35 57
3700 2072 2048 2568 5 35 56
3701 2072 2048 2568 5 36 60
3702 2072 2048 2568 6 33 59
3703 2072 2048 2568 5 34 58
3704 2076 2048 2568 6 36 58
3705 2076 2048 2568 4 35 59
3706 2076 2048 2568 4 33 58
3707 2076 2048 2564 6 33 59
3708 2076 2048 2564 6 35 58
3709 2076 2048 2564 4 37 57
3710 2072 2048 2564 5 35 59
3711 2072 2048 2568 4 33 58
3712 2072 2044 2568 5 35 58
3713 2072 2044 2568 4 34 59
3714 2072 2048 2568 6 34 57
3715 2072 2048 2568 5 35 58
3716 2072 2048 2568 6 34 58
3717 2072 2048 2568 6 35 57
3718 2072 2048 2568 6 32 56
3719 2072 2048 2564 5 36 57
3720 2072 2048 2564 4 34 57
3721 2072 2044 2568 5 34 56
3722 2072 2048 2564 5 35 59
3723 2072 2044 2564 6 36 57
3724 2072 2044 2564 6 35 57
3725 2072 2044 2568 5 34 58
3726 2076 2044 2564 3 34 56
3727 2072 2044 2564 6 33 58
3728 2072 2048 2568 6 34 55
3729 2072 2048 2568 5 32 57
3730 2072 2048 2564 4 33 58
3731 2072 2048 2564 6 35 57
3732 2072 2048 2568 5 35 57
3733 2072 2048 2568 6 34 56
3734 2072 2048 2568 3 34 57
3735 2072 2048 2568 4 35 57
3736 2072 2048 2568 4 33 56
3737 2076 2048 2568 5 34 57
3738 2076 2048 2568 5 34 59
3739 2076 2048 2568 6 34 59
3740 2076 2048 2568 5 32 57
3741 2076 2048 2568 4 32 57
3742 2076 2048 2568 7 35 57
3743 2076 2048 2568 4 33 59
3744 2076 2048 2568 6 33 57
3745 2076 2048 2564 4 35 58
3746 2072 2048 2564 2 35 58
3747 2072 2048 2568 6 34 58
3748 2072 2044 2568 6 34 58
3749 2072 2044 2568 5 35 58
3750 2072 2044 2568 7 34 56
3751 2072 2044 2568 4 32 56
3752 2072 2044 2564 3 33 59
3753 2072 2044 2564 6 33 58
3754 2072 2044 2568 2 34 58
3755 2072 2044 2568 5 33 58
3756 2072 2044 2568 5 33 59
3757 2072 2048 2564 4 33 57
3758 2072 2048 2564 8 34 59
3759 2072 2048 2564 5 35 57
3760 2072 2048 2564 5 35 59
3761 2072 2048 2564 7 33 58
3762 2072 2048 2564 6 33 58
3763 2072 2048 2564 6 34 56
3764 2072 2048 2568 5 33 57
3765 2072 2048 2568 6 35 56
3766 2072 2048 2568 5 34 60
3767 2072 2048 2568 5 34 58
3768 2072 2048 2568 6 34 58
3769 2072 2048 2568 4 34 58
3770 2072 2048 2568 3 35 57
3771 2072 2048 2568 6 33 56
3772 2072 2048 2568 4 33 57
3773 2072 2044 2568 6 34 60
3774 2072 2048 2568 4 33 57
3775 2072 2048 2568 5 34 58
3776 2072 2048 2568 3 35 57
3777 2072 2048 2568 5 37 58
3778 2072 2048 2568 5 34 58
3779 2072 2048 2568 5 34 57
3780 2072 2048 2564 5 34 60
3781 2072 2048 2564 7 36 58
3782 2072 2048 2564 5 31 58
3783 2072 2048 2564 3 33 56
3784 2072 2048 2560 4 32 59
3785 2072 2048 2560 7 34 58
3786 2072 2048 2564 6 35 57
3787 2072 2048 2564 5 35 57
3788 2072 2048 2564 5 34 58
3789 2072 2048 2564 7 34 56
3790 2072 2048 2564 4 35 57
3791 2072 2048 2564 5 34 57
3792 2072 2048 2564 3 34 59
3793 2072 2048 2564 7 32 58
3794 2072 2048 2564 5 35 58
3795 2072 2048 2564 6 35 58
3796 2072 2048 2564 5 34 58
3797 2072 2048 2564 4 34 58
3798 2072 2048 2568 6 32 57
3799 2072 2048 2568 6 35 57
3800 2072 2048 2568 5 35 58
3801 2072 2048 2568 4 33 58
3802 2072 2048 2568 6 34 58
3803 2072 2048 2568 6 33 57
3804 2072 2048 2568 6 33 58
3805 2072 2048 2568 4 32 56
3806 2072 2048 2568 4 32 58
3807 2072 2048 2564 4 33 57
3808 2072 2048 2568 6 35 59
3809 2072 2048 2568 5 34 60
3810 2072 2048 2568 4 33 57
3811 2076 2048 2568 6 33 57
3812 2076 2048 2568 8 34 56
3813 2076 2048 2568 4 34 57
3814 2076 2048 2564 5 35 57
3815 2076 2048 2564 6 34 59
3816 2076 2048 2568 6 34 58
3817 2076 2048 2564 7 32 58
3818 2076 2048 2564 4 33 56
3819 2076 2048 2564 6 31 57
3820 2076 2048 2564 5 34 57
3821 2076 2048 2564 6 34 55
3822 2076 2048 2564 4 34 59
3823 2076 2048 2564 3 35 59
3824 2076 2048 2564 4 35 58
3825 2072 2048 2564 6 35 58
3826 2076 2048 2564 5 34 57
3827 2076 2048 2564 5 36 58
3828 2072 2048 2564 5 33 58
3829 2072 2048 2564 4 32 57
3830 2072 2048 2564 5 32 57
3831 2072 2048 2564 5 36 58
3832 2072 2048 2564 6 34 58
3833 2072 2048 2564 5 32 58
3834 2072 2048 2564 6 36 57
3835 2072 2048 2564 6 33 58
3836 2072 2048 2564 4 35 58
3837 2072 2048 2564 5 32 57
3838 2072 2048 2564 4 32 58
3839 2072 2048 2564 5 34 57
3840 2072 2048 2564 5 33 56
3841 2072 2048 2564 6 36 56
3842 2072 2044 2568 6 34 57
3843 2072 2044 2568 6 33 58
3844 2072 2044 2568 6 34 56
3845 2072 2044 2568 5 35 57
3846 2076 2048 2568 6 34 57
3847 2072 2048 2568 3 34 56
3848 2072 2048 2568 4 34 58
3849 2072 2048 2568 5 33 58
3850 2072 2048 2564 6 34 59
3851 2072 2048 2564 6 35 59
3852 2072 2048 2564 7 35 56
3853 2072 2048 2564 7 35 58
3854 2072 2048 2564 6 35 56
3855 2072 2048 2564 5 33 57
3856 2072 2048 2564 5 34 57
3857 2072 2048 2568 3 35 56
3858 2072 2048 2568 6 35 57
3859 2072 2048 2568 3 35 58
3860 2072 2048 2568 3 34 58
3861 2072 2048 2568 5 33 58
3862 2072 2044 2568 5 33 56
3863 2072 2048 2568 5 34 59
3864 2072 2048 2568 3 34 58
3865 2072 2048 2568 5 32 57
3866 2072 2048 2568 3 33 59
3867 2072 2048 2564 5 35 57
3868 2072 2048 2568 4 33 58
3869 2072 2048 2564 7 34 59
3870 2072 2048 2564 6 32 57
3871 2072 2048 2564 6 33 57
3872 2072 2048 2564 6 34 56
3873 2072 2048 2564 8 34 58
3874 2072 2048 2564 5 34 61
3875 2072 2044 2564 3 33 57
3876 2076 2044 2564 5 34 59
3877 2076 2044 2564 6 32 59
3878 2076 2044 2564 7 34 60
3879 2076 2048 2568 5 34 56
3880 2076 2048 2568 4 34 58
3881 2076 2044 2564 5 33 58
3882 2076 2044 2568 4 33 57
3883 2076 2044 2568 6 35 57
3884 2076 2048 2568 4 35 57
3885 2072 2044 2564 5 34 57
3886 2072 2044 2564 6 33 56
3887 2072 2044 2564 4 33 57
3888 2072 2044 2564 5 35 57
3889 2072 2044 2568 5 34 58
3890 2072 2048 2568 5 34 56
3891 2072 2048 2568 5 33 56
3892 2072 2048 2568 5 31 57
3893 2072 2048 2568 6 36 60
3894 2072 2048 2568 4 34 56
3895 2072 2048 2568 6 35 57
3896 2072 2048 2568 5 34 57
3897 2072 2048 2568 4 34 58
3898 2072 2048 2564 5 35 57
3899 2072 2048 2564 6 32 57
3900 2072 2048 2564 4 35 58
3901 2072 2048 2564 5 34 57
3902 2072 2048 2564 6 34 59
3903 2072 2048 2568 4 32 58
3904 2072 2048 2568 3 36 58
3905 2072 2048 2564 7 33 59
3906 2072 2048 2564 5 32 58
3907 2072 2048 2564 4 34 57
3908 2072 2048 2564 6 34 57
3909 2072 2048 2568 4 34 56
3910 2072 2048 2568 5 33 58
3911 2072 2048 2568 5 35 57
3912 2072 2048 2568 5 34 57
3913 2072 2048 2568 4 34 56
3914 2072 2048 2568 7 35 56
3915 2072 2048 2568 5 35 59
3916 2072 2048 2568 6 33 57
3917 2072 2048 2568 6 35 56
3918 2072 2044 2564 6 33 58
3919 2072 2044 2564 5 34 58
3920 2072 2044 2564 5 34 57
3921 2072 2044 2564 4 33 59
3922 2072 2048 2564 6 34 58
3923 2072 2048 2564 5 34 59
3924 2072 2048 2564 6 35 58
3925 2072 2048 2564 5 35 57
3926 2072 2048 2564 5 35 57
3927 2072 2048 2564 6 32 57
3928 2072 2048 2564 6 35 58
3929 2072 2048 2564 4 32 56
3930 2072 2048 2564 6 32 57
3931 2072 2048 2564 4 36 58
3932 2072 2048 2564 4 34 58
3933 2072 2048 2564 5 32 57
3934 2072 2048 2568 5 34 58
3935 2072 2048 2568 5 34 59
3936 2072 2048 2568 5 34 58
3937 2072 2048 2568 6 36 56
