t_s,seq,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
20.213,11386,-4.24,6.55,8.93,-0.520,0.079,-0.858,1820,2012,2504,-52,-71,-91
20.218,11387,-4.24,7.58,8.87,-0.520,0.079,-0.858,1820,2012,2504,-52,-88,-90
20.223,11388,-3.88,8.55,8.81,-0.520,0.071,-0.858,1820,2016,2504,-46,-104,-89
20.228,11389,-3.45,9.52,8.57,-0.520,0.071,-0.858,1820,2016,2504,-39,-120,-85
20.233,11390,-3.21,10.61,8.21,-0.520,0.063,-0.858,1820,2020,2504,-35,-138,-79
20.238,11391,-3.27,12.01,8.02,-0.520,0.063,-0.858,1820,2020,2504,-36,-161,-76
20.243,11392,-3.33,13.41,7.84,-0.520,0.063,-0.858,1820,2020,2504,-37,-184,-73
20.248,11393,-3.63,15.53,7.84,-0.520,0.063,-0.858,1820,2020,2504,-42,-219,-73
20.253,11394,-4.00,17.53,7.90,-0.512,0.071,-0.851,1824,2016,2500,-48,-252,-74
20.258,11395,-4.54,19.41,7.66,-0.512,0.071,-0.851,1824,2016,2500,-57,-283,-70
20.263,11396,-4.97,21.41,7.78,-0.512,0.071,-0.851,1824,2016,2500,-64,-316,-72
20.268,11397,-5.33,23.66,7.78,-0.504,0.071,-0.851,1828,2016,2500,-70,-353,-72
20.273,11398,-5.64,25.60,8.02,-0.504,0.071,-0.843,1828,2016,2496,-75,-385,-76
20.278,11399,-6.00,27.54,8.27,-0.496,0.079,-0.843,1832,2012,2496,-81,-417,-80
20.283,11400,-6.30,29.54,8.39,-0.496,0.079,-0.843,1832,2012,2496,-86,-450,-82
20.288,11401,-6.61,31.48,8.63,-0.496,0.079,-0.843,1832,2012,2496,-91,-482,-86
20.293,11402,-6.61,33.42,9.06,-0.488,0.079,-0.843,1836,2012,2496,-91,-514,-93
20.298,11403,-6.61,35.55,9.30,-0.488,0.071,-0.843,1836,2016,2496,-91,-549,-97
20.303,11404,-6.43,37.37,9.54,-0.480,0.071,-0.843,1840,2016,2496,-88,-579,-101
20.308,11405,-6.24,39.37,9.91,-0.480,0.071,-0.843,1840,2016,2496,-85,-612,-107
20.313,11406,-5.82,41.37,10.09,-0.480,0.071,-0.843,1840,2016,2496,-78,-645,-110
20.318,11407,-5.70,43.31,10.33,-0.480,0.071,-0.843,1840,2016,2496,-76,-677,-114
20.323,11408,-5.39,45.13,10.63,-0.480,0.071,-0.835,1840,2016,2492,-71,-707,-119
20.328,11409,-5.27,47.14,10.70,-0.472,0.071,-0.835,1844,2016,2492,-69,-740,-120
20.333,11410,-4.91,49.14,10.88,-0.472,0.071,-0.835,1844,2016,2492,-63,-773,-123
20.338,11411,-4.85,51.26,11.06,-0.472,0.071,-0.835,1844,2016,2492,-62,-808,-126
20.350,11412,-4.61,53.32,10.94,-0.464,0.079,-0.835,1848,2012,2492,-58,-842,-124
20.350,11413,-4.42,55.32,11.12,-0.464,0.079,-0.835,1848,2012,2492,-55,-875,-127
20.353,11414,-4.24,57.39,10.76,-0.464,0.079,-0.835,1848,2012,2492,-52,-909,-121
20.358,11415,-4.42,58.96,10.88,-0.456,0.086,-0.836,1852,2008,2492,-55,-935,-123
20.363,11416,-4.00,60.60,11.00,-0.456,0.086,-0.843,1852,2008,2496,-48,-962,-125
20.368,11417,-3.76,62.12,10.76,-0.449,0.078,-0.843,1856,2012,2496,-44,-987,-121
20.373,11418,-3.63,63.58,10.70,-0.449,0.078,-0.851,1856,2012,2500,-42,-1011,-120
20.378,11419,-3.27,64.91,10.70,-0.441,0.078,-0.859,1860,2012,2504,-36,-1033,-120
20.383,11420,-2.42,66.67,10.57,-0.441,0.070,-0.867,1860,2016,2508,-22,-1062,-118
20.388,11421,-2.00,68.19,10.15,-0.433,0.070,-0.867,1864,2016,2508,-15,-1087,-111
20.393,11422,-1.15,70.25,9.97,-0.425,0.062,-0.875,1868,2020,2512,-1,-1121,-108
20.398,11423,-0.42,72.49,9.60,-0.417,0.062,-0.890,1872,2020,2520,11,-1158,-102
20.403,11424,-0.42,74.80,9.24,-0.409,0.062,-0.891,1876,2020,2520,11,-1196,-96
20.408,11425,-0.24,77.41,8.63,-0.401,0.062,-0.898,1880,2020,2524,14,-1239,-86
20.413,11426,-0.18,80.26,8.33,-0.393,0.062,-0.906,1884,2020,2528,15,-1286,-81
20.418,11427,-0.48,83.35,8.21,-0.385,0.069,-0.914,1888,2016,2532,10,-1337,-79
20.423,11428,-1.03,86.39,7.96,-0.377,0.069,-0.914,1892,2016,2532,1,-1387,-75
20.428,11429,-1.63,89.48,7.66,-0.369,0.077,-0.914,1896,2012,2532,-9,-1438,-70
20.433,11430,-2.00,92.51,7.48,-0.361,0.077,-0.914,1900,2012,2532,-15,-1488,-67
20.438,11431,-2.18,95.42,7.11,-0.353,0.077,-0.915,1904,2012,2532,-18,-1536,-61
20.443,11432,-2.12,98.09,6.87,-0.353,0.077,-0.915,1904,2012,2532,-17,-1580,-57
20.448,11433,-1.63,100.40,6.50,-0.345,0.085,-0.915,1908,2008,2532,-9,-1618,-51
20.453,11434,-1.09,102.58,6.08,-0.337,0.085,-0.915,1912,2008,2532,0,-1654,-44
20.458,11435,-0.18,104.28,5.53,-0.337,0.085,-0.915,1912,2008,2532,15,-1682,-35
20.463,11436,0.55,106.22,4.93,-0.329,0.085,-0.923,1916,2008,2536,27,-1714,-25
20.468,11437,0.98,107.92,4.26,-0.322,0.085,-0.923,1920,2008,2536,34,-1742,-14
20.473,11438,1.22,109.26,4.14,-0.322,0.084,-0.930,1920,2008,2540,38,-1764,-12
20.478,11439,0.67,110.59,3.95,-0.314,0.084,-0.931,1924,2008,2540,29,-1786,-9
20.483,11440,-0.18,111.80,3.71,-0.306,0.084,-0.931,1928,2008,2540,15,-1806,-5
20.488,11441,-1.09,113.20,2.98,-0.306,0.084,-0.931,1928,2008,2540,0,-1829,7
20.493,11442,-2.24,114.23,3.22,-0.298,0.084,-0.931,1932,2008,2540,-19,-1846,3
20.498,11443,-4.12,115.20,2.86,-0.290,0.092,-0.931,1936,2004,2540,-50,-1862,9
20.503,11444,-5.76,115.99,2.98,-0.282,0.092,-0.931,1940,2004,2540,-77,-1875,7
20.508,11445,-7.21,116.60,2.92,-0.282,0.092,-0.939,1940,2004,2544,-101,-1885,8
20.513,11446,-8.91,116.96,2.98,-0.274,0.092,-0.939,1944,2004,2544,-129,-1891,7
20.518,11447,-10.19,117.14,3.22,-0.266,0.092,-0.947,1948,2004,2548,-150,-1894,3
20.523,11448,-11.28,116.96,2.86,-0.258,0.092,-0.947,1952,2004,2548,-168,-1891,9
20.528,11449,-11.77,116.66,3.10,-0.250,0.092,-0.955,1956,2004,2552,-176,-1886,5
20.533,11450,-11.89,116.05,2.98,-0.242,0.091,-0.962,1960,2004,2556,-178,-1876,7
20.538,11451,-11.58,115.08,2.86,-0.234,0.091,-0.978,1964,2004,2564,-173,-1860,9
20.543,11452,-11.40,114.35,2.44,-0.218,0.091,-0.986,1972,2004,2568,-170,-1848,16
20.548,11453,-10.67,113.62,2.37,-0.210,0.083,-1.002,1976,2008,2576,-158,-1836,17
20.553,11454,-10.13,112.96,2.07,-0.194,0.091,-1.010,1984,2004,2580,-149,-1825,22
20.558,11455,-9.52,112.47,1.65,-0.187,0.091,-1.018,1988,2004,2584,-139,-1817,29
20.563,11456,-9.03,112.47,1.52,-0.171,0.090,-1.033,1996,2004,2592,-131,-1817,31
20.568,11457,-8.79,112.71,1.59,-0.155,0.090,-1.041,2004,2004,2596,-127,-1821,30
20.573,11458,-8.73,113.20,1.52,-0.139,0.090,-1.041,2012,2004,2596,-126,-1829,31
20.578,11459,-8.91,114.11,1.28,-0.123,0.098,-1.049,2020,2000,2600,-129,-1844,35
20.583,11460,-8.61,115.08,1.59,-0.115,0.105,-1.050,2024,1996,2600,-124,-1860,30
20.588,11461,-8.79,116.17,2.01,-0.099,0.105,-1.057,2032,1996,2604,-127,-1878,23
20.593,11462,-8.67,117.39,2.07,-0.091,0.105,-1.065,2036,1996,2608,-125,-1898,22
20.598,11463,-8.55,118.42,2.68,-0.083,0.105,-1.065,2040,1996,2608,-123,-1915,12
20.603,11464,-8.06,119.14,2.92,-0.067,0.105,-1.066,2048,1996,2608,-115,-1927,8
20.608,11465,-7.52,119.99,3.16,-0.059,0.105,-1.066,2052,1996,2608,-106,-1941,4
20.613,11466,-6.73,120.48,3.65,-0.044,0.112,-1.074,2060,1992,2612,-93,-1949,-4
20.618,11467,-5.70,120.84,4.26,-0.036,0.112,-1.074,2064,1992,2612,-76,-1955,-14
20.623,11468,-4.36,121.03,4.56,-0.020,0.104,-1.082,2072,1996,2616,-54,-1958,-19
20.628,11469,-3.39,121.15,4.99,-0.004,0.104,-1.082,2080,1996,2616,-38,-1960,-26
20.633,11470,-2.30,121.27,5.35,0.004,0.112,-1.082,2084,1992,2616,-20,-1962,-32
20.638,11471,-1.69,121.51,5.78,0.012,0.120,-1.082,2088,1988,2616,-10,-1966,-39
20.643,11472,-1.57,121.75,6.02,0.020,0.127,-1.082,2092,1984,2616,-8,-1970,-43
20.648,11473,-1.75,122.06,6.57,0.028,0.135,-1.082,2096,1980,2616,-11,-1975,-52
20.653,11474,-2.00,122.30,6.93,0.036,0.151,-1.074,2100,1972,2612,-15,-1979,-58
20.658,11475,-3.09,122.78,7.60,0.036,0.159,-1.074,2100,1968,2612,-33,-1987,-69
20.663,11476,-4.42,122.91,8.27,0.044,0.166,-1.067,2104,1964,2608,-55,-1989,-80
20.668,11477,-5.64,123.21,8.99,0.052,0.166,-1.059,2108,1964,2604,-75,-1994,-92
20.673,11478,-7.03,123.27,9.78,0.052,0.174,-1.059,2108,1960,2604,-98,-1995,-105
20.678,11479,-7.94,123.27,10.45,0.060,0.174,-1.051,2112,1960,2600,-113,-1995,-116
20.684,11480,-8.49,122.97,10.82,0.068,0.182,-1.044,2116,1956,2596,-122,-1990,-122
20.689,11481,-8.55,122.72,11.36,0.076,0.182,-1.036,2120,1956,2592,-123,-1986,-131
20.693,11482,-7.76,122.06,11.79,0.092,0.182,-1.036,2128,1956,2592,-110,-1975,-138
20.698,11483,-6.91,121.75,12.03,0.100,0.174,-1.036,2132,1960,2592,-96,-1970,-142
20.703,11484,-5.88,121.33,12.70,0.108,0.174,-1.028,2136,1960,2588,-79,-1963,-153
20.708,11485,-4.91,121.03,13.19,0.124,0.174,-1.028,2144,1960,2588,-63,-1958,-161
20.713,11486,-3.94,120.90,13.79,0.132,0.174,-1.021,2148,1960,2584,-47,-1956,-171
20.718,11487,-3.09,120.90,14.22,0.140,0.174,-1.021,2152,1960,2584,-33,-1956,-178
20.724,11488,-2.30,120.72,14.89,0.155,0.174,-1.021,2160,1960,2584,-20,-1953,-189
20.729,11489,-1.63,121.09,15.31,0.171,0.166,-1.021,2168,1964,2584,-9,-1959,-196
20.733,11490,-1.15,121.45,15.74,0.179,0.166,-1.021,2172,1964,2584,-1,-1965,-203
20.738,11491,-0.66,121.81,15.86,0.195,0.165,-1.013,2180,1964,2580,7,-1971,-205
20.743,11492,-0.05,122.54,16.04,0.203,0.158,-1.014,2184,1968,2580,17,-1983,-208
20.748,11493,0.19,122.91,16.04,0.219,0.157,-1.014,2192,1968,2580,21,-1989,-208
20.753,11494,0.37,123.51,15.98,0.227,0.157,-1.006,2196,1968,2576,24,-1999,-207
20.758,11495,0.61,123.63,15.80,0.235,0.150,-0.998,2200,1972,2572,28,-2001,-204
20.764,11496,0.79,123.51,15.55,0.243,0.150,-0.998,2204,1972,2572,31,-1999,-200
20.769,11497,1.04,123.03,15.07,0.251,0.150,-0.991,2208,1972,2568,35,-1991,-192
20.773,11498,1.22,122.42,14.70,0.267,0.149,-0.991,2216,1972,2568,38,-1981,-186
20.779,11499,1.40,121.51,14.34,0.275,0.149,-0.983,2220,1972,2564,41,-1966,-180
20.784,11500,1.77,120.66,13.73,0.283,0.149,-0.975,2224,1972,2560,47,-1952,-170
20.788,11501,2.25,119.69,13.25,0.299,0.141,-0.968,2232,1976,2556,55,-1936,-162
20.793,11502,2.49,119.02,12.58,0.307,0.134,-0.960,2236,1980,2552,59,-1925,-151
20.798,11503,3.16,118.36,11.91,0.315,0.134,-0.960,2240,1980,2552,70,-1914,-140
20.804,11504,3.59,117.51,11.48,0.322,0.134,-0.952,2244,1980,2548,77,-1900,-133
20.809,11505,4.01,116.35,10.88,0.330,0.126,-0.944,2248,1984,2544,84,-1881,-123
20.814,11506,4.50,115.20,10.09,0.338,0.126,-0.937,2252,1984,2540,92,-1862,-110
20.819,11507,4.98,113.56,9.24,0.346,0.118,-0.929,2256,1988,2536,100,-1835,-96
20.824,11508,5.59,112.05,8.75,0.354,0.118,-0.921,2260,1988,2532,110,-1810,-88
20.828,11509,6.19,110.23,8.27,0.354,0.118,-0.913,2260,1988,2528,120,-1780,-80
20.833,11510,6.44,108.47,7.90,0.362,0.118,-0.906,2264,1988,2524,124,-1751,-74
20.838,11511,6.98,106.59,7.35,0.370,0.118,-0.898,2268,1988,2520,133,-1720,-65
20.844,11512,7.35,104.52,7.17,0.378,0.118,-0.882,2272,1988,2512,139,-1686,-62
20.849,11513,7.29,102.58,6.75,0.378,0.118,-0.875,2272,1988,2508,138,-1654,-55
20.854,11514,7.23,100.28,6.69,0.386,0.126,-0.867,2276,1984,2504,137,-1616,-54
20.859,11515,6.68,97.79,6.75,0.394,0.126,-0.859,2280,1984,2500,128,-1575,-55
20.864,11516,6.26,95.24,6.93,0.402,0.126,-0.851,2284,1984,2496,121,-1533,-58
20.868,11517,5.71,92.51,6.75,0.402,0.126,-0.844,2284,1984,2492,112,-1488,-55
20.874,11518,5.16,89.78,6.63,0.410,0.126,-0.836,2288,1984,2488,103,-1443,-53
20.879,11519,4.62,87.23,6.69,0.418,0.134,-0.836,2292,1980,2488,94,-1401,-54
20.884,11520,4.31,84.69,6.69,0.418,0.134,-0.828,2292,1980,2484,89,-1359,-54
20.889,11521,4.07,82.08,6.44,0.426,0.134,-0.820,2296,1980,2480,85,-1316,-50
20.894,11522,3.95,79.53,6.32,0.434,0.134,-0.813,2300,1980,2476,83,-1274,-48
20.899,11523,4.31,77.16,6.14,0.442,0.126,-0.805,2304,1984,2472,89,-1235,-45
20.904,11524,4.92,74.98,5.78,0.442,0.126,-0.797,2304,1984,2468,99,-1199,-39
20.909,11525,5.65,73.10,5.59,0.458,0.118,-0.789,2312,1988,2464,111,-1168,-36
20.914,11526,6.74,71.28,5.29,0.458,0.118,-0.782,2312,1988,2460,129,-1138,-31
20.919,11527,7.65,69.46,4.99,0.466,0.110,-0.774,2316,1992,2456,144,-1108,-26
20.924,11528,8.56,67.82,4.62,0.474,0.102,-0.766,2320,1996,2452,159,-1081,-20
20.929,11529,9.23,65.64,4.50,0.474,0.102,-0.758,2320,1996,2448,170,-1045,-18
20.934,11530,9.71,63.27,4.56,0.482,0.095,-0.758,2324,2000,2448,178,-1006,-19
20.939,11531,10.14,60.42,4.56,0.490,0.095,-0.751,2328,2000,2444,185,-959,-19
20.944,11532,10.44,57.21,4.62,0.490,0.095,-0.743,2328,2000,2440,190,-906,-20
20.949,11533,10.38,53.50,4.62,0.498,0.094,-0.743,2332,2000,2440,189,-845,-20
20.954,11534,10.02,50.05,4.62,0.498,0.102,-0.743,2332,1996,2440,183,-788,-20
20.959,11535,9.65,45.50,4.62,0.506,0.102,-0.735,2336,1996,2436,177,-713,-20
20.964,11536,8.68,41.98,4.62,0.506,0.102,-0.743,2336,1996,2440,161,-655,-20
20.969,11537,7.17,38.46,4.56,0.522,0.110,-0.743,2344,1992,2440,136,-597,-19
20.974,11538,5.83,36.09,4.26,0.522,0.110,-0.743,2344,1992,2440,114,-558,-14
20.979,11539,4.74,32.27,3.47,0.530,0.118,-0.751,2348,1988,2444,96,-495,-1
20.984,11540,3.34,30.03,3.65,0.530,0.118,-0.751,2348,1988,2444,73,-458,-4
20.989,11541,1.77,27.72,2.74,0.538,0.118,-0.751,2352,1988,2444,47,-420,11
20.994,11542,0.92,25.54,1.83,0.538,0.118,-0.751,2352,1988,2444,33,-384,26
20.999,11543,0.13,22.93,1.40,0.538,0.118,-0.743,2352,1988,2440,20,-341,33
21.004,11544,-0.54,20.62,0.98,0.538,0.110,-0.743,2352,1992,2440,9,-303,40
21.009,11545,-1.27,17.47,0.37,0.538,0.110,-0.735,2352,1992,2436,-3,-251,50
21.014,11546,-2.18,13.65,0.07,0.530,0.110,-0.728,2348,1992,2432,-18,-188,55
21.019,11547,-2.60,9.77,-0.24,0.530,0.110,-0.720,2348,1992,2428,-25,-124,60
21.024,11548,-3.03,5.46,-0.30,0.530,0.110,-0.720,2348,1992,2428,-32,-53,61
21.029,11549,-3.33,1.39,-0.42,0.530,0.110,-0.712,2348,1992,2424,-37,14,63
21.034,11550,-3.27,-2.31,-0.60,0.530,0.110,-0.712,2348,1992,2424,-36,75,66
21.039,11551,-3.45,-5.10,-0.66,0.538,0.102,-0.712,2352,1996,2424,-39,121,67
21.044,11552,-3.21,-7.34,-0.66,0.538,0.102,-0.712,2352,1996,2424,-35,158,67
21.049,11553,-3.15,-9.28,-0.84,0.546,0.102,-0.720,2356,1996,2428,-34,190,70
21.054,11554,-2.97,-10.44,-0.78,0.553,0.094,-0.720,2360,2000,2428,-31,209,69
21.059,11555,-2.79,-11.47,-0.97,0.561,0.094,-0.720,2364,2000,2428,-28,226,72
21.064,11556,-2.42,-12.20,-0.91,0.561,0.086,-0.728,2364,2004,2432,-22,238,71
21.069,11557,-2.18,-12.68,-0.66,0.569,0.086,-0.736,2368,2004,2436,-18,246,67
21.074,11558,-1.81,-13.11,-0.42,0.569,0.086,-0.736,2368,2004,2436,-12,253,63
21.079,11559,-1.81,-14.02,-0.18,0.577,0.086,-0.736,2372,2004,2436,-12,268,59
21.084,11560,-1.69,-14.62,0.07,0.577,0.094,-0.736,2372,2000,2436,-10,278,55
21.089,11561,-1.81,-15.96,0.43,0.577,0.094,-0.744,2372,2000,2440,-12,300,49
21.094,11562,-1.51,-17.17,0.80,0.585,0.094,-0.751,2376,2000,2444,-7,320,43
21.099,11563,-1.03,-18.38,1.10,0.585,0.094,-0.759,2376,2000,2448,1,340,38
21.104,11564,-0.54,-19.66,1.52,0.585,0.094,-0.759,2376,2000,2448,9,361,31
21.109,11565,0.13,-20.51,1.28,0.585,0.086,-0.767,2376,2004,2452,20,375,35
21.114,11566,0.43,-20.93,1.16,0.585,0.086,-0.767,2376,2004,2452,25,382,37
21.119,11567,0.73,-21.48,1.04,0.585,0.086,-0.767,2376,2004,2452,30,391,39
21.124,11568,0.79,-21.78,0.92,0.585,0.078,-0.775,2376,2008,2456,31,396,41
21.129,11569,0.49,-22.39,0.61,0.585,0.078,-0.775,2376,2008,2456,26,406,46
21.134,11570,0.13,-23.30,0.19,0.585,0.086,-0.775,2376,2004,2456,20,421,53
21.139,11571,-0.36,-25.00,0.01,0.577,0.078,-0.775,2372,2008,2456,12,449,56
21.144,11572,-1.03,-27.12,-0.36,0.569,0.086,-0.775,2368,2004,2456,1,484,62
21.149,11573,-1.81,-29.73,-0.54,0.569,0.086,-0.775,2368,2004,2456,-12,527,65
21.154,11574,-2.66,-32.76,-0.78,0.561,0.094,-0.775,2364,2000,2456,-26,577,69
21.159,11575,-3.45,-36.04,-1.39,0.553,0.094,-0.775,2360,2000,2456,-39,631,79
21.164,11576,-4.24,-39.19,-1.76,0.553,0.102,-0.775,2360,1996,2456,-52,683,85
21.169,11577,-4.85,-42.35,-2.00,0.545,0.102,-0.775,2356,1996,2456,-62,735,89
21.174,11578,-5.39,-44.89,-2.48,0.545,0.109,-0.775,2356,1992,2456,-71,777,97
21.179,11579,-5.76,-47.44,-2.97,0.537,0.110,-0.774,2352,1992,2456,-77,819,105
21.184,11580,-6.12,-49.63,-3.27,0.537,0.110,-0.774,2352,1992,2456,-83,855,110
21.189,11581,-5.94,-51.81,-3.64,0.530,0.110,-0.782,2348,1992,2460,-80,891,116
21.194,11582,-5.88,-54.78,-4.25,0.522,0.110,-0.782,2344,1992,2460,-79,940,126
21.199,11583,-5.52,-57.33,-4.49,0.522,0.110,-0.782,2344,1992,2460,-73,982,130
21.204,11584,-4.85,-60.36,-4.73,0.514,0.110,-0.790,2340,1992,2464,-62,1032,134
21.209,11585,-4.48,-63.46,-5.10,0.506,0.117,-0.798,2336,1988,2468,-56,1083,140
21.214,11586,-3.70,-66.49,-5.28,0.498,0.110,-0.798,2332,1992,2468,-43,1133,143
21.219,11587,-3.03,-69.04,-5.16,0.498,0.110,-0.798,2332,1992,2468,-32,1175,141
21.224,11588,-2.18,-70.98,-5.04,0.498,0.110,-0.805,2332,1992,2472,-18,1207,139
21.229,11589,-1.15,-72.44,-4.91,0.498,0.110,-0.805,2332,1992,2472,-1,1231,137
21.234,11590,0.25,-73.16,-4.85,0.490,0.102,-0.813,2328,1996,2476,22,1243,136
21.239,11591,2.31,-73.41,-4.67,0.490,0.102,-0.821,2328,1996,2480,56,1247,133
21.244,11592,4.80,-73.41,-4.25,0.490,0.094,-0.829,2328,2000,2484,97,1247,126
21.249,11593,7.47,-72.74,-3.88,0.490,0.086,-0.836,2328,2004,2488,141,1236,120
21.254,11594,10.56,-72.19,-3.27,0.490,0.086,-0.844,2328,2004,2492,192,1227,110
21.259,11595,13.60,-71.71,-2.85,0.490,0.078,-0.852,2328,2008,2496,242,1219,103
21.264,11596,16.81,-70.68,-2.00,0.489,0.078,-0.860,2328,2008,2500,295,1202,89
21.269,11597,20.03,-69.95,-1.21,0.489,0.070,-0.868,2328,2012,2504,348,1190,76
21.274,11598,23.00,-68.98,-0.30,0.489,0.070,-0.875,2328,2012,2508,397,1174,61
21.279,11599,26.40,-68.37,0.73,0.489,0.070,-0.883,2328,2012,2512,453,1164,44
21.284,11600,29.74,-67.46,1.89,0.489,0.070,-0.891,2328,2012,2516,508,1149,25
21.289,11601,32.83,-66.55,2.98,0.481,0.070,-0.899,2324,2012,2520,559,1134,7
21.294,11602,36.17,-65.28,4.08,0.481,0.062,-0.899,2324,2016,2520,614,1113,-11
21.299,11603,39.26,-63.94,4.86,0.473,0.062,-0.907,2320,2016,2524,665,1091,-24
21.304,11604,42.54,-62.31,5.59,0.473,0.062,-0.907,2320,2016,2524,719,1064,-36
21.309,11605,47.58,-59.64,4.14,0.473,0.062,-0.907,2320,2016,2524,802,1020,-12
21.314,11606,49.46,-58.42,8.21,0.465,0.062,-0.914,2316,2016,2528,833,1000,-79
21.319,11607,52.25,-55.87,7.78,0.458,0.062,-0.914,2312,2016,2528,879,958,-72
21.324,11608,55.46,-54.18,8.27,0.458,0.062,-0.914,2312,2016,2528,932,930,-80
21.329,11609,57.65,-50.96,9.72,0.450,0.055,-0.914,2308,2020,2528,968,877,-104
21.334,11610,60.44,-48.96,9.85,0.442,0.055,-0.906,2304,2020,2524,1014,844,-106
21.339,11611,62.81,-45.99,10.63,0.442,0.063,-0.906,2304,2016,2524,1053,795,-119
21.344,11612,64.81,-43.98,11.79,0.434,0.063,-0.906,2300,2016,2524,1086,762,-138
21.349,11613,67.78,-41.80,12.40,0.426,0.063,-0.906,2296,2016,2524,1135,726,-148
21.354,11614,69.54,-40.41,13.49,0.418,0.063,-0.906,2292,2016,2524,1164,703,-166
21.359,11615,71.30,-38.89,14.40,0.410,0.063,-0.906,2288,2016,2524,1193,678,-181
21.364,11616,73.30,-37.86,15.01,0.402,0.063,-0.906,2284,2016,2524,1226,661,-191
21.369,11617,74.39,-36.77,16.28,0.394,0.055,-0.906,2280,2020,2524,1244,643,-212
21.374,11618,76.21,-35.98,17.01,0.386,0.055,-0.906,2276,2020,2524,1274,630,-224
21.379,11619,77.79,-35.07,17.62,0.378,0.047,-0.913,2272,2024,2528,1300,615,-234
21.384,11620,79.61,-34.64,18.35,0.362,0.040,-0.913,2264,2028,2528,1330,608,-246
21.389,11621,81.61,-34.16,18.53,0.346,0.040,-0.913,2256,2028,2528,1363,600,-249
21.394,11622,83.43,-33.79,18.77,0.338,0.040,-0.913,2252,2028,2528,1393,594,-253
21.399,11623,85.07,-33.43,19.32,0.330,0.048,-0.913,2248,2024,2528,1420,588,-262
21.404,11624,86.17,-33.25,19.87,0.322,0.056,-0.913,2244,2020,2528,1438,585,-271
21.409,11625,86.71,-33.13,21.08,0.314,0.056,-0.913,2240,2020,2528,1447,583,-291
21.414,11626,86.41,-33.19,22.36,0.314,0.071,-0.913,2240,2012,2528,1442,584,-312
21.419,11627,85.26,-33.37,24.66,0.307,0.079,-0.913,2236,2008,2528,1423,587,-350
21.424,11628,83.37,-33.73,27.40,0.314,0.079,-0.905,2240,2008,2524,1392,593,-395
21.429,11629,81.43,-33.61,29.28,0.315,0.079,-0.897,2240,2008,2520,1360,591,-426
21.434,11630,79.25,-33.73,32.56,0.322,0.072,-0.890,2244,2012,2516,1324,593,-480
21.439,11631,76.88,-33.67,35.29,0.322,0.056,-0.874,2244,2020,2508,1285,592,-525
21.444,11632,74.45,-34.04,37.60,0.322,0.041,-0.858,2244,2028,2500,1245,598,-563
21.449,11633,73.24,-34.40,40.27,0.314,0.017,-0.842,2240,2040,2492,1225,604,-607
21.454,11634,72.76,-35.92,42.04,0.314,-0.006,-0.835,2240,2052,2488,1217,629,-636
21.459,11635,73.12,-37.92,43.37,0.306,-0.037,-0.827,2236,2068,2484,1223,662,-658
21.464,11636,75.24,-40.53,43.61,0.298,-0.068,-0.819,2232,2084,2480,1258,705,-662
21.469,11637,76.34,-44.47,44.89,0.290,-0.092,-0.826,2228,2096,2484,1276,770,-683
21.474,11638,79.01,-48.90,44.10,0.282,-0.123,-0.834,2224,2112,2488,1320,843,-670
21.479,11639,81.68,-54.18,43.61,0.274,-0.146,-0.842,2220,2124,2492,1364,930,-662
21.484,11640,83.98,-59.39,43.31,0.274,-0.162,-0.857,2220,2132,2500,1402,1016,-657
21.489,11641,87.32,-64.55,42.22,0.274,-0.186,-0.873,2220,2144,2508,1457,1101,-639
21.494,11642,89.08,-69.52,41.55,0.274,-0.209,-0.896,2220,2156,2520,1486,1183,-628
21.499,11643,90.78,-74.01,40.58,0.266,-0.225,-0.904,2216,2164,2524,1514,1257,-612
21.504,11644,91.69,-77.90,39.91,0.266,-0.233,-0.912,2216,2168,2528,1529,1321,-601
21.509,11645,91.50,-80.38,39.48,0.266,-0.241,-0.920,2216,2172,2532,1526,1362,-594
21.514,11646,91.50,-82.81,38.51,0.266,-0.241,-0.927,2216,2172,2536,1526,1402,-578
21.519,11647,89.93,-83.66,38.45,0.274,-0.248,-0.920,2220,2176,2532,1500,1416,-577
21.525,11648,88.23,-84.27,38.15,0.266,-0.248,-0.920,2216,2176,2532,1472,1426,-572
21.529,11649,86.10,-83.96,38.15,0.258,-0.240,-0.904,2212,2172,2524,1437,1421,-572
21.534,11650,83.31,-82.81,38.27,0.250,-0.240,-0.896,2208,2172,2520,1391,1402,-574
21.539,11651,81.13,-82.02,38.03,0.250,-0.248,-0.888,2208,2176,2516,1355,1389,-570
21.544,11652,78.76,-80.57,38.51,0.242,-0.256,-0.880,2204,2180,2512,1316,1365,-578
21.549,11653,76.58,-79.53,38.51,0.234,-0.263,-0.880,2200,2184,2512,1280,1348,-578
21.554,11654,75.37,-78.87,38.27,0.226,-0.271,-0.880,2196,2188,2512,1260,1337,-574
21.559,11655,74.88,-78.50,37.84,0.210,-0.287,-0.888,2188,2196,2516,1252,1331,-567
21.564,11656,74.58,-78.14,38.82,0.202,-0.295,-0.895,2184,2200,2520,1247,1325,-583
21.569,11657,74.76,-78.14,38.03,0.186,-0.310,-0.911,2176,2208,2528,1250,1325,-570
21.574,11658,76.03,-78.32,38.03,0.186,-0.326,-0.926,2176,2216,2536,1271,1328,-570
