t_s,seq,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
1.376,24060,-0.04,0.04,0.11,-0.012,-0.012,-0.988,2076,2056,2568,11,35,54
1.381,24061,-0.04,0.04,0.05,-0.012,-0.012,-0.988,2076,2056,2568,11,35,55
1.386,24062,0.08,0.10,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,13,34,56
1.391,24063,0.02,0.10,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,12,34,56
1.397,24064,-0.04,0.04,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,35,56
1.401,24065,0.02,0.16,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,12,33,57
1.406,24066,0.02,0.10,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,12,34,57
1.411,24067,0.02,-0.08,-0.07,-0.012,-0.020,-0.996,2076,2060,2572,12,37,57
1.416,24068,0.02,0.10,-0.01,-0.012,-0.020,-0.988,2076,2060,2568,12,34,56
1.421,24069,-0.04,-0.02,0.05,-0.012,-0.020,-0.988,2076,2060,2568,11,36,55
1.426,24070,0.14,-0.08,0.05,-0.012,-0.020,-0.996,2076,2060,2572,14,37,55
1.431,24071,0.08,0.04,-0.01,-0.012,-0.020,-0.996,2076,2060,2572,13,35,56
1.436,24072,0.02,0.04,-0.01,-0.012,-0.020,-0.996,2076,2060,2572,12,35,56
1.441,24073,0.02,-0.02,-0.01,-0.012,-0.020,-0.996,2076,2060,2572,12,36,56
1.446,24074,0.14,0.04,0.05,-0.012,-0.020,-0.996,2076,2060,2572,14,35,55
1.451,24075,-0.04,-0.02,-0.01,-0.012,-0.020,-0.996,2076,2060,2572,11,36,56
1.456,24076,0.02,-0.02,-0.13,-0.012,-0.020,-0.996,2076,2060,2572,12,36,58
1.461,24077,0.02,-0.02,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,12,36,56
1.466,24078,-0.16,-0.08,0.05,-0.012,-0.012,-0.996,2076,2056,2572,9,37,55
1.471,24079,0.14,-0.02,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,14,36,56
1.476,24080,0.02,-0.08,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,12,37,56
1.481,24081,0.02,0.04,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,35,55
1.486,24082,-0.10,0.16,0.05,-0.020,-0.012,-0.995,2072,2056,2572,10,33,55
1.491,24083,-0.10,0.04,-0.07,-0.020,-0.012,-0.995,2072,2056,2572,10,35,57
1.496,24084,0.08,-0.02,0.05,-0.020,-0.012,-0.995,2072,2056,2572,13,36,55
1.501,24085,-0.04,0.16,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,11,33,56
1.506,24086,-0.04,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,36,55
1.511,24087,-0.04,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,36,55
1.517,24088,-0.10,-0.02,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,10,36,57
1.521,24089,0.08,-0.08,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,13,37,57
1.526,24090,0.02,0.04,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,35,56
1.531,24091,0.14,-0.08,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,14,37,57
1.536,24092,0.14,0.10,0.05,-0.020,-0.012,-0.988,2072,2056,2568,14,34,55
1.541,24093,0.08,0.16,0.05,-0.020,-0.012,-0.988,2072,2056,2568,13,33,55
1.546,24094,-0.04,-0.02,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,36,56
1.551,24095,-0.10,0.04,-0.13,-0.020,-0.012,-0.988,2072,2056,2568,10,35,58
1.557,24096,0.02,-0.02,-0.07,-0.020,-0.012,-0.980,2072,2056,2564,12,36,57
1.561,24097,-0.04,0.10,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,34,56
1.566,24098,-0.04,-0.08,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,37,55
1.571,24099,0.02,-0.02,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,12,36,57
1.576,24100,-0.04,-0.08,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,37,56
1.581,24101,0.02,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,12,36,56
1.586,24102,0.02,0.16,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,12,33,56
1.591,24103,-0.04,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,36,56
1.597,24104,0.08,-0.08,0.11,-0.012,-0.012,-0.996,2076,2056,2572,13,37,54
1.602,24105,0.08,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,13,36,55
1.606,24106,0.08,0.10,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,13,34,56
1.611,24107,0.08,-0.08,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,13,37,56
1.616,24108,-0.04,-0.14,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,38,56
1.621,24109,0.02,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,12,36,56
1.626,24110,-0.10,-0.02,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,10,36,57
1.631,24111,0.02,0.04,0.05,-0.012,-0.012,-0.988,2076,2056,2568,12,35,55
1.637,24112,-0.04,0.04,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,35,56
1.642,24113,-0.04,0.04,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,35,56
1.647,24114,0.08,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,13,36,56
1.651,24115,0.08,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,13,36,56
1.657,24116,-0.04,-0.08,-0.07,-0.012,-0.012,-0.996,2076,2056,2572,11,37,57
1.661,24117,0.02,-0.14,-0.07,-0.012,-0.012,-0.996,2076,2056,2572,12,38,57
1.667,24118,0.08,-0.02,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,13,36,56
1.672,24119,-0.04,-0.02,0.11,-0.012,-0.012,-0.996,2076,2056,2572,11,36,54
1.677,24120,-0.04,0.04,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,11,35,56
1.682,24121,0.02,-0.14,0.05,-0.012,-0.012,-0.996,2076,2056,2572,12,38,55
1.687,24122,-0.04,0.04,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,11,35,56
1.692,24123,-0.04,0.04,-0.07,-0.020,-0.012,-0.995,2072,2056,2572,11,35,57
1.697,24124,-0.04,-0.02,-0.07,-0.020,-0.012,-0.995,2072,2056,2572,11,36,57
1.702,24125,0.08,-0.02,-0.07,-0.020,-0.012,-0.995,2072,2056,2572,13,36,57
1.707,24126,0.08,-0.14,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,13,38,56
1.712,24127,-0.16,-0.08,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,9,37,56
1.717,24128,0.02,-0.02,0.05,-0.020,-0.012,-0.995,2072,2056,2572,12,36,55
1.722,24129,0.08,-0.14,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,13,38,56
1.727,24130,0.02,0.04,0.11,-0.012,-0.012,-0.996,2076,2056,2572,12,35,54
1.732,24131,-0.16,-0.02,-0.07,-0.012,-0.012,-0.996,2076,2056,2572,9,36,57
1.737,24132,-0.04,-0.08,0.11,-0.012,-0.012,-0.996,2076,2056,2572,11,37,54
1.742,24133,0.02,-0.08,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,12,37,57
1.747,24134,-0.16,-0.08,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,9,37,57
1.752,24135,0.02,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,36,55
1.757,24136,-0.04,-0.02,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,36,56
1.762,24137,-0.04,-0.08,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,11,37,57
1.767,24138,0.08,-0.14,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,13,38,56
1.772,24139,0.08,-0.20,0.05,-0.020,-0.012,-0.988,2072,2056,2568,13,39,55
1.777,24140,0.08,0.04,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,13,35,56
1.782,24141,0.02,-0.14,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,38,56
1.787,24142,0.02,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,12,36,56
1.792,24143,-0.04,-0.02,0.05,-0.012,-0.012,-0.988,2076,2056,2568,11,36,55
1.797,24144,0.02,0.04,0.05,-0.012,-0.012,-0.988,2076,2056,2568,12,35,55
1.802,24145,-0.04,-0.08,-0.07,-0.012,-0.012,-0.996,2076,2056,2572,11,37,57
1.807,24146,0.02,0.04,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,12,35,56
1.812,24147,0.02,-0.08,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,12,37,56
1.817,24148,0.08,0.04,-0.07,-0.020,-0.012,-0.995,2072,2056,2572,13,35,57
1.822,24149,0.02,-0.20,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,12,39,56
1.827,24150,-0.04,-0.02,0.17,-0.012,-0.012,-0.996,2076,2056,2572,11,36,53
1.832,24151,-0.04,-0.08,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,11,37,56
1.837,24152,0.08,0.04,0.05,-0.012,-0.012,-0.996,2076,2056,2572,13,35,55
1.842,24153,-0.04,-0.08,0.05,-0.012,-0.012,-0.996,2076,2056,2572,11,37,55
1.847,24154,0.02,0.04,0.05,-0.020,-0.012,-0.995,2072,2056,2572,12,35,55
1.852,24155,-0.04,-0.08,0.05,-0.012,-0.012,-0.988,2076,2056,2568,11,37,55
1.857,24156,0.02,-0.08,0.17,-0.012,-0.012,-0.988,2076,2056,2568,12,37,53
1.862,24157,0.14,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,14,36,56
1.867,24158,-0.04,-0.08,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,37,56
1.872,24159,0.14,-0.02,-0.13,-0.012,-0.012,-0.988,2076,2056,2568,14,36,58
1.877,24160,0.08,-0.14,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,13,38,56
1.882,24161,0.08,-0.20,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,13,39,57
1.887,24162,0.02,-0.14,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,38,56
1.892,24163,0.08,-0.08,-0.07,-0.020,-0.020,-0.988,2072,2060,2568,13,37,57
1.897,24164,0.21,-0.14,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,15,38,56
1.902,24165,0.02,-0.20,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,39,55
1.907,24166,0.08,-0.08,0.11,-0.020,-0.012,-0.988,2072,2056,2568,13,37,54
1.912,24167,-0.04,-0.02,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,36,56
1.917,24168,-0.04,-0.14,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,38,56
1.922,24169,0.02,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,36,55
1.927,24170,0.08,-0.08,0.05,-0.020,-0.012,-0.988,2072,2056,2568,13,37,55
1.932,24171,0.02,-0.02,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,12,36,57
1.937,24172,-0.10,-0.08,0.05,-0.020,-0.012,-0.988,2072,2056,2568,10,37,55
1.942,24173,0.14,0.04,0.05,-0.020,-0.012,-0.988,2072,2056,2568,14,35,55
1.947,24174,-0.04,-0.14,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,11,38,57
1.952,24175,0.02,-0.20,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,39,55
1.957,24176,0.08,-0.08,0.05,-0.020,-0.012,-0.988,2072,2056,2568,13,37,55
1.962,24177,0.02,-0.02,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,12,36,56
1.967,24178,-0.04,-0.02,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,11,36,56
1.972,24179,0.02,-0.08,0.11,-0.020,-0.012,-0.995,2072,2056,2572,12,37,54
1.977,24180,0.02,-0.08,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,12,37,56
1.982,24181,-0.10,-0.08,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,10,37,56
1.987,24182,-0.04,0.10,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,11,34,56
1.992,24183,0.08,0.04,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,13,35,56
1.997,24184,0.02,0.04,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,35,56
2.002,24185,-0.04,0.04,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,11,35,57
2.007,24186,0.08,0.22,0.11,-0.020,-0.012,-0.988,2072,2056,2568,13,32,54
2.012,24187,0.02,-0.02,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,12,36,56
2.017,24188,0.02,0.04,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,35,55
2.022,24189,0.08,0.04,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,13,35,56
2.027,24190,-0.10,0.04,-0.13,-0.020,-0.012,-0.988,2072,2056,2568,10,35,58
2.032,24191,-0.10,-0.14,0.05,-0.020,-0.012,-0.988,2072,2056,2568,10,38,55
2.037,24192,0.02,0.10,0.11,-0.020,-0.012,-0.988,2072,2056,2568,12,34,54
2.042,24193,-0.04,-0.08,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,11,37,56
2.054,24194,0.02,0.04,-0.01,-0.020,-0.020,-0.995,2072,2060,2572,12,35,56
2.054,24195,-0.10,0.16,0.05,-0.020,-0.020,-0.988,2072,2060,2568,10,33,55
2.057,24196,0.02,-0.14,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,38,56
2.062,24197,-0.10,0.16,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,10,33,56
2.067,24198,-0.10,0.04,-0.01,-0.012,-0.020,-0.988,2076,2060,2568,10,35,56
2.072,24199,-0.04,-0.02,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,11,36,56
2.077,24200,0.02,-0.08,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,12,37,56
2.082,24201,-0.04,0.10,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,11,34,56
2.087,24202,0.08,-0.02,0.11,-0.020,-0.020,-0.988,2072,2060,2568,13,36,54
2.092,24203,-0.04,-0.08,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,37,55
2.097,24204,0.02,-0.02,-0.13,-0.020,-0.020,-0.988,2072,2060,2568,12,36,58
2.102,24205,-0.04,0.10,-0.13,-0.020,-0.020,-0.988,2072,2060,2568,11,34,58
2.107,24206,0.02,-0.02,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,12,36,56
2.112,24207,0.08,-0.08,0.05,-0.020,-0.020,-0.988,2072,2060,2568,13,37,55
2.117,24208,-0.04,-0.20,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,39,56
2.122,24209,-0.04,-0.08,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,11,37,56
2.127,24210,-0.10,-0.02,0.05,-0.020,-0.020,-0.988,2072,2060,2568,10,36,55
2.132,24211,-0.10,-0.08,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,10,37,56
2.137,24212,-0.10,0.04,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,10,35,56
2.142,24213,-0.04,0.04,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,11,35,56
2.147,24214,0.14,-0.02,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,14,36,56
2.152,24215,0.08,0.04,-0.13,-0.012,-0.012,-0.996,2076,2056,2572,13,35,58
2.157,24216,0.02,0.04,-0.07,-0.012,-0.012,-0.996,2076,2056,2572,12,35,57
2.162,24217,0.08,0.04,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,13,35,56
2.167,24218,0.02,-0.08,-0.01,-0.020,-0.020,-0.995,2072,2060,2572,12,37,56
2.172,24219,0.02,-0.02,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,12,36,56
2.177,24220,-0.04,0.10,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,11,34,56
2.182,24221,-0.04,-0.02,-0.07,-0.020,-0.020,-0.995,2072,2060,2572,11,36,57
2.187,24222,0.02,-0.08,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,12,37,56
2.192,24223,-0.16,0.04,0.11,-0.020,-0.020,-0.988,2072,2060,2568,9,35,54
2.197,24224,-0.10,0.10,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,10,34,56
2.202,24225,-0.10,-0.08,0.05,-0.020,-0.020,-0.988,2072,2060,2568,10,37,55
2.207,24226,-0.04,0.10,0.11,-0.020,-0.020,-0.988,2072,2060,2568,11,34,54
2.212,24227,0.02,-0.02,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,12,36,56
2.217,24228,-0.04,-0.08,-0.07,-0.020,-0.020,-0.988,2072,2060,2568,11,37,57
2.222,24229,-0.04,0.10,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,34,56
2.227,24230,-0.04,0.10,0.11,-0.020,-0.012,-0.988,2072,2056,2568,11,34,54
2.232,24231,0.08,-0.08,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,13,37,56
2.237,24232,0.08,0.04,-0.07,-0.020,-0.020,-0.988,2072,2060,2568,13,35,57
2.242,24233,0.14,-0.02,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,14,36,56
2.247,24234,0.02,-0.02,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,36,56
2.252,24235,-0.04,-0.14,0.11,-0.020,-0.012,-0.988,2072,2056,2568,11,38,54
2.257,24236,0.14,0.04,0.05,-0.020,-0.012,-0.988,2072,2056,2568,14,35,55
2.262,24237,0.08,-0.02,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,13,36,57
2.267,24238,-0.04,-0.08,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,11,37,56
2.272,24239,-0.04,-0.02,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,36,56
2.277,24240,0.02,0.10,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,12,34,57
2.282,24241,0.08,-0.02,-0.13,-0.020,-0.012,-0.988,2072,2056,2568,13,36,58
2.287,24242,-0.16,-0.08,0.05,-0.020,-0.012,-0.988,2072,2056,2568,9,37,55
2.292,24243,-0.04,-0.02,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,11,36,56
2.297,24244,-0.10,-0.02,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,10,36,56
2.302,24245,-0.04,-0.08,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,11,37,57
2.307,24246,-0.04,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,36,55
2.312,24247,-0.10,-0.08,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,10,37,56
2.317,24248,-0.16,0.04,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,9,35,57
2.322,24249,-0.10,0.04,0.05,-0.020,-0.012,-0.988,2072,2056,2568,10,35,55
2.327,24250,-0.04,-0.02,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,36,56
2.332,24251,0.02,-0.08,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,37,56
2.337,24252,0.02,-0.20,0.05,-0.020,-0.012,-0.995,2072,2056,2572,12,39,55
2.342,24253,-0.04,0.04,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,35,55
2.347,24254,-0.10,0.10,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,10,34,56
2.352,24255,-0.04,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,36,55
2.357,24256,-0.04,0.04,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,35,55
2.362,24257,0.02,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,36,55
2.367,24258,0.02,0.04,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,12,35,56
2.372,24259,-0.04,0.10,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,11,34,56
2.377,24260,0.02,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,36,55
2.382,24261,-0.10,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,10,36,55
2.387,24262,-0.16,-0.08,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,9,37,56
2.392,24263,-0.16,-0.02,0.05,-0.020,-0.012,-0.988,2072,2056,2568,9,36,55
2.397,24264,0.08,0.04,0.05,-0.020,-0.020,-0.988,2072,2060,2568,13,35,55
2.402,24265,0.02,0.10,0.05,-0.020,-0.012,-0.988,2072,2056,2568,12,34,55
2.407,24266,-0.16,0.04,-0.01,-0.020,-0.012,-0.988,2072,2056,2568,9,35,56
2.412,24267,-0.10,-0.02,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,10,36,57
2.417,24268,-0.04,-0.08,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,37,55
2.422,24269,0.02,-0.02,-0.01,-0.012,-0.012,-0.996,2076,2056,2572,12,36,56
2.427,24270,-0.04,-0.08,-0.07,-0.020,-0.012,-0.988,2072,2056,2568,11,37,57
2.432,24271,-0.10,0.04,-0.07,-0.020,-0.012,-0.995,2072,2056,2572,10,35,57
2.437,24272,-0.10,-0.02,-0.01,-0.020,-0.012,-0.995,2072,2056,2572,10,36,56
2.442,24273,0.08,0.04,0.11,-0.020,-0.012,-0.995,2072,2056,2572,13,35,54
2.447,24274,0.02,0.16,0.05,-0.020,-0.012,-0.995,2072,2056,2572,12,33,55
2.452,24275,-0.04,-0.08,-0.01,-0.020,-0.020,-0.995,2072,2060,2572,11,37,56
2.457,24276,-0.16,-0.02,0.11,-0.020,-0.020,-0.995,2072,2060,2572,9,36,54
2.462,24277,-0.10,0.04,0.11,-0.012,-0.020,-0.996,2076,2060,2572,10,35,54
2.467,24278,-0.04,0.04,0.11,-0.020,-0.020,-0.995,2072,2060,2572,11,35,54
2.472,24279,0.02,-0.02,0.11,-0.012,-0.020,-0.996,2076,2060,2572,12,36,54
2.477,24280,-0.04,-0.08,-0.07,-0.012,-0.020,-0.988,2076,2060,2568,11,37,57
2.482,24281,-0.04,0.10,0.05,-0.012,-0.012,-0.988,2076,2056,2568,11,34,55
2.487,24282,-0.16,0.10,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,9,34,56
2.492,24283,-0.04,-0.08,0.05,-0.012,-0.012,-0.988,2076,2056,2568,11,37,55
2.497,24284,-0.04,-0.08,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,37,56
2.502,24285,-0.10,-0.02,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,10,36,57
2.507,24286,-0.04,0.10,0.05,-0.012,-0.012,-0.988,2076,2056,2568,11,34,55
2.512,24287,-0.10,-0.08,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,10,37,57
2.518,24288,-0.04,-0.02,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,36,56
2.522,24289,-0.16,-0.02,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,9,36,57
2.527,24290,-0.04,-0.08,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,37,56
2.532,24291,-0.10,-0.08,0.05,-0.012,-0.012,-0.988,2076,2056,2568,10,37,55
2.537,24292,0.02,-0.08,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,12,37,56
2.542,24293,-0.04,0.04,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,35,56
2.547,24294,-0.04,0.04,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,35,56
2.552,24295,-0.10,0.10,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,10,34,57
2.558,24296,-0.04,0.10,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,34,56
2.562,24297,-0.10,-0.02,0.05,-0.012,-0.012,-0.988,2076,2056,2568,10,36,55
2.567,24298,-0.04,0.04,0.11,-0.012,-0.012,-0.988,2076,2056,2568,11,35,54
2.572,24299,0.02,0.16,0.11,-0.020,-0.012,-0.980,2072,2056,2564,12,33,54
2.577,24300,0.02,0.40,-0.07,-0.020,-0.012,-0.980,2072,2056,2564,12,29,57
2.582,24301,-0.16,0.16,-0.13,-0.012,-0.012,-0.988,2076,2056,2568,9,33,58
2.587,24302,-0.04,-0.20,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,39,56
2.592,24303,0.08,-0.39,0.17,-0.012,-0.012,-0.996,2076,2056,2572,13,42,53
2.598,24304,-0.04,-0.20,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,11,39,56
2.603,24305,-0.10,-0.08,-0.13,-0.012,-0.012,-0.980,2076,2056,2564,10,37,58
2.607,24306,0.02,-0.02,-0.07,-0.020,-0.012,-0.980,2072,2056,2564,12,36,57
2.612,24307,-0.04,0.28,0.11,-0.012,-0.012,-0.980,2076,2056,2564,11,31,54
2.617,24308,-0.10,0.28,0.05,-0.012,-0.012,-0.988,2076,2056,2568,10,31,55
2.622,24309,0.14,0.34,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,14,30,56
2.628,24310,-0.40,-0.02,0.11,-0.020,-0.012,-0.988,2072,2056,2568,5,36,54
2.632,24311,-0.04,-0.14,0.05,-0.020,-0.012,-0.988,2072,2056,2568,11,38,55
2.638,24312,-0.04,-0.08,0.11,-0.020,-0.020,-0.988,2072,2060,2568,11,37,54
2.643,24313,-0.28,-0.39,0.11,-0.012,-0.020,-0.996,2076,2060,2572,7,42,54
2.648,24314,0.02,-0.02,0.05,-0.012,-0.020,-0.996,2076,2060,2572,12,36,55
2.652,24315,-0.34,-0.20,0.11,-0.012,-0.020,-0.996,2076,2060,2572,6,39,54
2.658,24316,-0.22,0.10,0.17,-0.012,-0.020,-0.996,2076,2060,2572,8,34,53
2.663,24317,0.02,0.28,-0.01,-0.012,-0.020,-0.988,2076,2060,2568,12,31,56
2.668,24318,-0.52,0.28,-0.07,-0.012,-0.012,-0.988,2076,2056,2568,3,31,57
2.673,24319,-0.16,0.10,0.05,-0.012,-0.012,-0.988,2076,2056,2568,9,34,55
2.678,24320,0.27,0.04,-0.01,-0.012,-0.012,-0.988,2076,2056,2568,16,35,56
2.683,24321,0.02,-0.14,-0.01,-0.012,-0.004,-0.988,2076,2052,2568,12,38,56
2.688,24322,0.27,-0.39,-0.13,-0.004,-0.005,-0.996,2080,2052,2572,16,42,58
2.693,24323,0.33,-0.39,0.11,-0.004,-0.005,-0.996,2080,2052,2572,17,42,54
2.698,24324,0.08,-0.14,0.05,-0.012,-0.004,-0.996,2076,2052,2572,13,38,55
2.703,24325,0.08,0.16,0.05,-0.012,-0.004,-0.996,2076,2052,2572,13,33,55
2.708,24326,-0.10,0.10,-0.13,-0.012,-0.012,-0.996,2076,2056,2572,10,34,58
2.713,24327,0.02,0.22,-0.07,-0.012,-0.012,-0.996,2076,2056,2572,12,32,57
2.718,24328,0.02,0.16,0.11,-0.020,-0.020,-0.995,2072,2060,2572,12,33,54
2.723,24329,-0.04,-0.08,0.05,-0.020,-0.020,-0.988,2072,2060,2568,11,37,55
2.728,24330,-0.04,-0.20,-0.07,-0.020,-0.020,-0.988,2072,2060,2568,11,39,57
2.733,24331,-0.04,-0.20,-0.13,-0.020,-0.020,-0.988,2072,2060,2568,11,39,58
2.738,24332,-0.04,-0.14,0.05,-0.020,-0.020,-0.988,2072,2060,2568,11,38,55
2.743,24333,-0.04,-0.14,-0.01,-0.020,-0.020,-0.988,2072,2060,2568,11,38,56
