t,wall,state,action,arm,b,emerg,raw_thr,raw_roll,raw_pitch,raw_yaw,sent_roll,sent_pitch,sent_gaz,sent_yaw
8.601,1782952234.144,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.636,1782952234.179,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.672,1782952234.214,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.707,1782952234.249,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.742,1782952234.285,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.777,1782952234.320,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.812,1782952234.355,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.847,1782952234.390,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.883,1782952234.425,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.918,1782952234.460,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.953,1782952234.496,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
8.988,1782952234.531,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.023,1782952234.566,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.057,1782952234.600,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.092,1782952234.635,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.127,1782952234.670,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.163,1782952234.705,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.198,1782952234.740,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.233,1782952234.775,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.268,1782952234.811,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.303,1782952234.846,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.338,1782952234.881,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.373,1782952234.916,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.408,1782952234.950,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.443,1782952234.985,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.478,1782952235.020,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.513,1782952235.055,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.548,1782952235.091,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.583,1782952235.126,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.618,1782952235.161,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.653,1782952235.196,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.688,1782952235.231,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.723,1782952235.266,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.758,1782952235.301,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.793,1782952235.336,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.829,1782952235.371,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.864,1782952235.406,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.899,1782952235.441,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.934,1782952235.477,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
9.969,1782952235.512,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.004,1782952235.547,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.039,1782952235.582,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.074,1782952235.616,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.109,1782952235.652,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.143,1782952235.686,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.179,1782952235.721,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.214,1782952235.757,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.249,1782952235.792,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.284,1782952235.827,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.319,1782952235.862,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.355,1782952235.897,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.390,1782952235.932,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.425,1782952235.967,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.460,1782952236.002,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.495,1782952236.038,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.530,1782952236.073,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.566,1782952236.108,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.601,1782952236.143,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.636,1782952236.179,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.671,1782952236.213,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.705,1782952236.248,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.740,1782952236.283,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.775,1782952236.317,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.810,1782952236.353,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.845,1782952236.387,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.880,1782952236.423,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.915,1782952236.458,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.950,1782952236.493,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
10.985,1782952236.528,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.020,1782952236.563,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.055,1782952236.598,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.091,1782952236.633,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.126,1782952236.669,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.161,1782952236.704,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.196,1782952236.739,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.231,1782952236.774,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.266,1782952236.809,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.301,1782952236.844,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.336,1782952236.879,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.371,1782952236.914,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.407,1782952236.949,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.442,1782952236.984,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.477,1782952237.020,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.512,1782952237.055,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.547,1782952237.090,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.582,1782952237.125,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.617,1782952237.160,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.652,1782952237.195,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.688,1782952237.230,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.723,1782952237.266,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.758,1782952237.301,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.793,1782952237.336,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.827,1782952237.370,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.862,1782952237.405,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.897,1782952237.440,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.932,1782952237.474,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
11.967,1782952237.509,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.001,1782952237.544,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.036,1782952237.579,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.071,1782952237.613,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.106,1782952237.648,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.140,1782952237.683,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.175,1782952237.718,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.210,1782952237.753,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.245,1782952237.788,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.280,1782952237.823,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.315,1782952237.857,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.349,1782952237.892,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.384,1782952237.927,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.419,1782952237.962,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.454,1782952237.997,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.489,1782952238.032,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.524,1782952238.067,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.559,1782952238.102,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.595,1782952238.137,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.630,1782952238.172,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.664,1782952238.207,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.699,1782952238.242,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.734,1782952238.276,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.768,1782952238.311,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.803,1782952238.345,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.837,1782952238.380,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.872,1782952238.414,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.905,1782952238.448,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.940,1782952238.483,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
12.974,1782952238.517,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.009,1782952238.552,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.044,1782952238.586,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.079,1782952238.621,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.114,1782952238.657,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.149,1782952238.692,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.184,1782952238.727,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.218,1782952238.761,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.252,1782952238.795,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.287,1782952238.829,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.321,1782952238.864,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.356,1782952238.898,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.390,1782952238.933,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.425,1782952238.967,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.459,1782952239.002,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.494,1782952239.037,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.528,1782952239.071,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.563,1782952239.105,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.597,1782952239.140,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.632,1782952239.174,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.666,1782952239.209,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.701,1782952239.244,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.736,1782952239.278,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.770,1782952239.313,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.805,1782952239.348,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.840,1782952239.383,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.875,1782952239.418,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.910,1782952239.452,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.945,1782952239.488,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
13.980,1782952239.523,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.015,1782952239.558,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.050,1782952239.593,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.085,1782952239.628,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.121,1782952239.663,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.156,1782952239.698,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.191,1782952239.733,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.225,1782952239.768,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.261,1782952239.803,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.295,1782952239.838,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.330,1782952239.873,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.365,1782952239.908,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.400,1782952239.942,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.434,1782952239.977,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.469,1782952240.012,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.504,1782952240.047,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.539,1782952240.082,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.573,1782952240.116,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.608,1782952240.151,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.643,1782952240.186,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.678,1782952240.220,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.713,1782952240.256,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.748,1782952240.291,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.783,1782952240.326,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.818,1782952240.361,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.854,1782952240.396,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.889,1782952240.431,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.924,1782952240.466,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.959,1782952240.501,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
14.994,1782952240.537,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.029,1782952240.572,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.064,1782952240.607,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.099,1782952240.642,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.134,1782952240.677,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.169,1782952240.712,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.204,1782952240.747,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.239,1782952240.782,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.274,1782952240.817,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.310,1782952240.852,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.345,1782952240.887,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.380,1782952240.922,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.415,1782952240.957,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.450,1782952240.993,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.485,1782952241.028,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.520,1782952241.063,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.555,1782952241.098,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.591,1782952241.133,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.626,1782952241.168,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.661,1782952241.204,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.696,1782952241.239,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.731,1782952241.274,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.766,1782952241.309,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.802,1782952241.344,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.837,1782952241.379,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.872,1782952241.415,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.907,1782952241.450,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.941,1782952241.484,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
15.976,1782952241.519,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.012,1782952241.554,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.047,1782952241.589,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.082,1782952241.625,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.117,1782952241.660,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.152,1782952241.695,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.187,1782952241.730,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.222,1782952241.765,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.257,1782952241.800,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.292,1782952241.835,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.327,1782952241.870,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.363,1782952241.905,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.398,1782952241.940,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.433,1782952241.976,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.468,1782952242.011,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.504,1782952242.046,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.539,1782952242.081,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.573,1782952242.116,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.609,1782952242.151,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.644,1782952242.186,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.679,1782952242.222,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.714,1782952242.257,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.749,1782952242.292,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.784,1782952242.327,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.819,1782952242.362,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.854,1782952242.397,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.890,1782952242.432,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.925,1782952242.467,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
16.960,1782952242.503,ARMED,TAKEOFF,1.00,1.00,-1.00,-0.992,0.002,0.001,0.005,,,,
